country,year,morts
Fiji,1791,702412.3405927247
Fiji,1792,702388.6469443279
Fiji,1793,702384.8398991826
Fiji,1794,702348.563339367
Fiji,1795,702341.167056832
Fiji,1796,702323.3988911471
Fiji,1797,702320.6363747364
Fiji,1798,702316.6334285354
Fiji,1799,702312.4850876529
Fiji,1800,702291.8895654031
Fiji,1801,702290.7698478755
Fiji,1802,702277.047168372
Fiji,1803,702264.5075595123
Fiji,1804,702261.0187557057
Fiji,1805,702211.4903406558
Fiji,1806,702103.3911949327
Fiji,1807,702089.9153852618
Fiji,1808,702083.2266300287
Fiji,1809,702075.023133566
Fiji,1810,702069.1108290709
Fiji,1811,702019.8098691916
Fiji,1812,702011.346604807
Fiji,1813,702007.3660605164
Fiji,1814,701995.9350005075
Fiji,1815,701995.2655111152
Fiji,1816,701972.1477785448
Fiji,1817,701971.3125759421
Fiji,1818,701971.2267756528
Fiji,1819,701951.4013417803
Fiji,1820,701945.6203385218
Fiji,1821,701915.8783146003
Fiji,1822,701911.0976701586
Fiji,1823,701891.8628424883
Fiji,1824,701877.3220868061
Fiji,1825,701854.120517815
Fiji,1826,701840.9246882416
Fiji,1827,701836.8588244723
Fiji,1828,701833.8972101458
Fiji,1829,701821.9594889716
Fiji,1830,701818.8101079495
Fiji,1831,701814.2834467564
Fiji,1832,701802.5872243877
Fiji,1833,701751.5963466398
Fiji,1834,701738.6324459867
Fiji,1835,701737.0659477432
Fiji,1836,701725.4623510045
Fiji,1837,701711.2101850297
Fiji,1838,701701.7823854731
Fiji,1839,701671.082313379
Fiji,1840,701667.5931387977
Fiji,1841,701662.246703806
Fiji,1842,701658.3931911757
Fiji,1843,701653.6101193551
Fiji,1844,701640.3360986712
Fiji,1845,701614.0610998552
Fiji,1846,701610.7571584657
Fiji,1847,701608.0569817256
Fiji,1848,701591.0890800883
Fiji,1849,701560.5499444248
Fiji,1850,701546.3173554396
Fiji,1851,701495.7237241716
Fiji,1852,701495.3298175164
Fiji,1853,701476.9691845641
Fiji,1854,701461.5195167756
Fiji,1855,701454.296322966
Fiji,1856,701451.813921169
Fiji,1857,701436.0606293762
Fiji,1858,701403.2781012309
Fiji,1859,701398.3890525168
Fiji,1860,701360.5640628849
Fiji,1861,701348.254156709
Fiji,1862,701297.2285362751
Fiji,1863,701281.1288045347
Fiji,1864,701274.0037530393
Fiji,1865,701262.8823285783
Fiji,1866,701250.4847586299
Fiji,1867,701190.8305611566
Fiji,1868,701189.1285188465
Fiji,1869,701149.2347485381
Fiji,1870,701092.6667168208
Fiji,1871,701067.3667189318
Fiji,1872,701053.68205428
Fiji,1873,701053.5973771162
Fiji,1874,700973.6807181151
Fiji,1875,700960.3329354386
Fiji,1876,700952.3623104094
Fiji,1877,700944.8455549588
Fiji,1878,700893.3367896713
Fiji,1879,700881.2686313675
Fiji,1880,700869.7041635301
Fiji,1881,700847.1821573592
Fiji,1882,700832.4702641284
Fiji,1883,700794.3750953223
Fiji,1884,700786.114896417
Fiji,1885,700769.1811878587
Fiji,1886,700756.6091733519
Fiji,1887,700716.0840913468
Fiji,1888,700704.513278231
Fiji,1889,700686.5130755818
Fiji,1890,700664.4339777151
Fiji,1891,700662.8423614274
Fiji,1892,700581.7325983965
Fiji,1893,700578.9763164471
Fiji,1894,700567.3900510556
Fiji,1895,700532.9749886807
Fiji,1896,700514.508061027
Fiji,1897,700498.3921634877
Fiji,1898,700468.7791439155
Fiji,1899,700415.6295184459
Fiji,1900,700401.8639894595
Fiji,1901,700398.3078271827
Fiji,1902,700384.11177147
Fiji,1903,700347.2712140478
Fiji,1904,700323.5369126211
Fiji,1905,700315.3387625729
Fiji,1906,700303.4447627846
Fiji,1907,700303.4254702807
Fiji,1908,700296.0370544582
Fiji,1909,700295.2442113338
Fiji,1910,700280.3136874001
Fiji,1911,700261.0081840699
Fiji,1912,700210.5822505208
Fiji,1913,700197.7229975391
Fiji,1914,700118.3203001537
Fiji,1915,700090.3553500897
Fiji,1916,700089.6632252882
Fiji,1917,700085.0306890367
Fiji,1918,700076.3280509012
Fiji,1919,700068.5118046879
Fiji,1920,700054.4811239953
Fiji,1921,700049.1997798223
Fiji,1922,700033.426858294
Fiji,1923,699996.3469398549
Fiji,1924,699942.1311354064
Fiji,1925,699935.7410427601
Fiji,1926,699920.1206623613
Fiji,1927,699908.8826422059
Fiji,1928,699905.0909689973
Fiji,1929,699875.4468214839
Fiji,1930,699851.0215486522
Fiji,1931,699835.9911858874
Fiji,1932,699830.5586967578
Fiji,1933,699827.7204708265
Fiji,1934,699812.2108623427
Fiji,1935,699794.4104708168
Fiji,1936,699794.3376383471
Fiji,1937,699783.9706878357
Fiji,1938,699765.2320821563
Fiji,1939,699758.9584319466
Fiji,1940,699740.3503510448
Fiji,1941,699738.9037047743
Fiji,1942,699737.1866848194
Fiji,1943,699734.3456067638
Fiji,1944,699706.0664035587
Fiji,1945,699701.3698430832
Fiji,1946,699692.7654966095
Fiji,1947,699670.9351613433
Fiji,1948,699622.5939876396
Fiji,1949,699577.9701660476
Fiji,1950,699556.6381706638
Fiji,1951,699553.9126668184
Fiji,1952,699551.7102043321
Fiji,1953,699511.6480636437
Fiji,1954,699492.6164469974
Fiji,1955,699490.0526459459
Fiji,1956,699461.4329172664
Fiji,1957,699424.8183429094
Fiji,1958,699420.9870965763
Fiji,1959,699402.6500075301
Fiji,1960,699400.0272819512
Fiji,1961,699382.3267688091
Fiji,1962,699351.2228215962
Fiji,1963,699325.7316916118
Fiji,1964,699258.2024774738
Fiji,1965,699217.5920586087
Fiji,1966,699209.0663055489
Fiji,1967,699182.6551477829
Fiji,1968,699134.0459746235
Fiji,1969,699105.2096606494
Fiji,1970,699104.751999341
Fiji,1971,699089.3016441969
Fiji,1972,699055.4709120166
Fiji,1973,699042.4771715596
Fiji,1974,699008.3956199671
Fiji,1975,698933.8485674383
Fiji,1976,698908.8832879678
Fiji,1977,698853.7889882112
Fiji,1978,698850.3737776844
Fiji,1979,698833.1453563974
Fiji,1980,698822.1126483864
Fiji,1981,698780.8723537229
Fiji,1982,698769.0411503467
Fiji,1983,698762.5857032213
Fiji,1984,698750.7134830025
Fiji,1985,698733.3927760463
Fiji,1986,698694.1006180852
Fiji,1987,698688.6633030329
Fiji,1988,698622.2881182195
Fiji,1989,698593.3126338248
Fiji,1990,698571.9428933002
Fiji,1991,698561.2782821339
Fiji,1992,698556.6293466906
Fiji,1993,698509.6831815124
Fiji,1994,698508.9167959676
Fiji,1995,698505.2125054066
Fiji,1996,698503.4492283985
Fiji,1997,698479.1496453598
Fiji,1998,698476.1452668514
Fiji,1999,698473.3551217698
Fiji,2000,698437.3718605579
Fiji,2001,698435.8868629932
Fiji,2002,698425.0785160585
Fiji,2003,698419.4241816867
Fiji,2004,698417.3222635303
Fiji,2005,698410.5895349428
Fiji,2006,698395.8335784995
Fiji,2007,698392.3322582295
Fiji,2008,698382.2591640451
Fiji,2009,698377.6743770811
Fiji,2010,698369.27758322
Fiji,2011,698362.9736611679
Fiji,2012,698354.3796606351
Fiji,2013,698294.8177799212
Fiji,2014,698237.0384416908
Fiji,2015,698209.1106311838
Fiji,2016,698139.8576672561
Fiji,2017,698131.5456309901
Fiji,2018,698100.5694563824
Fiji,2019,698069.4432713792
Fiji,2020,698045.393240032
Fiji,2021,698043.6575938648
Fiji,2022,698037.8874289509
Fiji,2023,698025.2547993794
Finland,1760,698018.0096778136
Finland,1761,697976.8408882953
Finland,1762,697971.962726784
Finland,1763,697956.7509482598
Finland,1764,697939.8339020547
Finland,1765,697923.5889307812
Finland,1766,697898.1850761849
Finland,1767,697870.6205713437
Finland,1768,697816.3322541618
Finland,1769,697802.6784101401
Finland,1770,697792.7025388854
Finland,1771,697785.5841703822
Finland,1772,697778.833218729
Finland,1773,697778.5116262753
Finland,1774,697771.9317129122
Finland,1775,697739.3420469603
Finland,1776,697724.5469585268
Finland,1777,697713.1554905741
Finland,1778,697708.3435175602
Finland,1779,697684.1874466563
Finland,1780,697674.6926552856
Finland,1781,697666.9230973432
Finland,1782,697660.8295325564
Finland,1783,697658.0232695787
Finland,1784,697630.8395186209
Finland,1785,697593.619196803
Finland,1786,697589.5235165899
Finland,1787,697576.8235900095
Finland,1788,697526.8375755864
Finland,1789,697514.1876450422
Finland,1790,697495.2499189851
Finland,1791,697493.0683517071
Finland,1792,697488.478477119
Finland,1793,697454.6556817567
Finland,1794,697437.3722683437
Finland,1795,697430.2104370609
Finland,1796,697411.6030145736
Finland,1797,697385.9262775949
Finland,1798,697376.6888958579
Finland,1799,697351.0326987017
Finland,1800,697336.1611137985
Finland,1801,697312.8778585586
Finland,1802,697307.6690576762
Finland,1803,697307.5241302203
Finland,1804,697283.0593248633
Finland,1805,697266.8835616764
Finland,1806,697261.5919446192
Finland,1807,697228.7646954701
Finland,1808,697227.1574988153
Finland,1809,697215.6944709976
Finland,1810,697211.3789329927
Finland,1811,697201.2220781674
Finland,1812,697190.979790462
Finland,1813,697171.3811604553
Finland,1814,697157.6214313783
Finland,1815,697148.9856105202
Finland,1816,697140.7182124683
Finland,1817,697123.8731403447
Finland,1818,697117.6646624997
Finland,1819,697099.7746462938
Finland,1820,697068.1937080758
Finland,1821,697066.0298577395
Finland,1822,697062.0045651444
Finland,1823,697056.4050670667
Finland,1824,697041.6208357847
Finland,1825,696961.4359310187
Finland,1826,696948.4557753833
Finland,1827,696903.2586013403
Finland,1828,696870.8462361888
Finland,1829,696847.64364132
Finland,1830,696846.2209179462
Finland,1831,696831.3377302407
Finland,1832,696808.146529552
Finland,1833,696808.1220334749
Finland,1834,696799.2575273247
Finland,1835,696787.7246642176
Finland,1836,696768.5345289094
Finland,1837,696676.6864876501
Finland,1838,696671.4968754346
Finland,1839,696662.2852606766
Finland,1840,696633.898481117
Finland,1841,696626.3770267932
Finland,1842,696609.3564621091
Finland,1843,696582.7251783565
Finland,1844,696577.8807971238
Finland,1845,696557.4775594546
Finland,1846,696537.638087877
Finland,1847,696489.2611472845
Finland,1848,696485.58285821
Finland,1849,696475.432146463
Finland,1850,696454.3935576457
Finland,1851,696414.9995588851
Finland,1852,696414.4342796839
Finland,1853,696405.5842325526
Finland,1854,696392.632773692
Finland,1855,696384.1565570364
Finland,1856,696357.1729876001
Finland,1857,696326.1968706992
Finland,1858,696317.3626831871
Finland,1859,696221.037227161
Finland,1860,696200.8049908533
Finland,1861,696189.1101335714
Finland,1862,696188.1798630969
Finland,1863,696187.9459021771
Finland,1864,696187.4582273291
Finland,1865,696180.9759613652
Finland,1866,696179.3777327957
Finland,1867,696166.1997813864
Finland,1868,696141.7567888132
Finland,1869,696106.1554105801
Finland,1870,696068.3478420347
Finland,1871,696056.9575894063
Finland,1872,696041.9747589184
Finland,1873,696040.1446559232
Finland,1874,696029.9023537302
Finland,1875,696018.7117843793
Finland,1876,696014.9917554291
Finland,1877,695995.6488058603
Finland,1878,695964.0263853072
Finland,1879,695932.3181783265
Finland,1880,695931.2316531839
Finland,1881,695913.5373699139
Finland,1882,695882.4183558852
Finland,1883,695881.6606528901
Finland,1884,695858.4758804772
Finland,1885,695815.7052378721
Finland,1886,695813.0662338143
Finland,1887,695804.8527932976
Finland,1888,695804.6139896609
Finland,1889,695798.829491631
Finland,1890,695761.7372993757
Finland,1891,695756.8111653203
Finland,1892,695754.0440805459
Finland,1893,695726.3236813099
Finland,1894,695670.4424878461
Finland,1895,695616.3872655653
Finland,1896,695607.3024779806
Finland,1897,695606.3584228504
Finland,1898,695598.8094796073
Finland,1899,695577.5099635916
Finland,1900,695575.0388167344
Finland,1901,695551.2579698898
Finland,1902,695534.7078861111
Finland,1903,695528.0093018359
Finland,1904,695526.4070376729
Finland,1905,695525.2058420294
Finland,1906,695519.7370484485
Finland,1907,695517.3301413627
Finland,1908,695462.8905548357
Finland,1909,695451.2421599098
Finland,1910,695449.690605196
Finland,1911,695406.0341046517
Finland,1912,695398.66626756
Finland,1913,695354.365730883
Finland,1914,695351.0898990611
Finland,1915,695334.0940468034
Finland,1916,695303.0737708296
Finland,1917,695293.2182447474
Finland,1918,695270.022497048
Finland,1919,695263.7144015149
Finland,1920,695260.3922546682
Finland,1921,695243.2461047141
Finland,1922,695239.8259862456
Finland,1923,695229.7080230409
Finland,1924,695226.0554904345
Finland,1925,695213.4170354794
Finland,1926,695172.2450829418
Finland,1927,695167.298701495
Finland,1928,695114.9352811857
Finland,1929,695105.2287076025
Finland,1930,695089.9616190738
Finland,1931,695086.1795284906
Finland,1932,695071.0673950767
Finland,1933,695054.8644015813
Finland,1934,695046.7075889369
Finland,1935,695039.9132705568
Finland,1936,695025.1442042476
Finland,1937,695001.7438403325
Finland,1938,694993.6307002819
Finland,1939,694979.2400352805
Finland,1940,694958.9791718139
Finland,1941,694942.1317179279
Finland,1942,694940.9752670462
Finland,1943,694874.9932779323
Finland,1944,694868.8796071332
Finland,1945,694859.4572989325
Finland,1946,694820.9661983431
Finland,1947,694797.4151599818
Finland,1948,694787.2953645362
Finland,1949,694780.2274197894
Finland,1950,694747.936510099
Finland,1951,694739.8175190882
Finland,1952,694735.0670603912
Finland,1953,694731.9874997862
Finland,1954,694725.5087533643
Finland,1955,694702.6952693164
Finland,1956,694688.5738181347
Finland,1957,694662.5539358298
Finland,1958,694640.035387458
Finland,1959,694563.1078443103
Finland,1960,694547.7763697689
Finland,1961,694546.2739607955
Finland,1962,694536.7000098923
Finland,1963,694535.1251300192
Finland,1964,694534.8713486447
Finland,1965,694513.0822512435
Finland,1966,694480.7286607573
Finland,1967,694399.0643979798
Finland,1968,694393.7314199145
Finland,1969,694386.3846924667
Finland,1970,694335.014794101
Finland,1971,694332.150714307
Finland,1972,694302.5504972426
Finland,1973,694281.4465681696
Finland,1974,694243.360171276
Finland,1975,694224.8031813257
Finland,1976,694210.9247318754
Finland,1977,694102.6231157999
Finland,1978,694092.5862636733
Finland,1979,694074.5542060593
Finland,1980,694063.0480484776
Finland,1981,694047.1482964797
Finland,1982,694022.0166411641
Finland,1983,694018.427510774
Finland,1984,694010.341105444
Finland,1985,693996.5099634877
Finland,1986,693970.9362959935
Finland,1987,693953.4323801906
Finland,1988,693940.4664084755
Finland,1989,693922.6348764903
Finland,1990,693869.7766765386
Finland,1991,693869.6598543999
Finland,1992,693863.4917016673
Finland,1993,693797.9202983644
Finland,1994,693773.5692963689
Finland,1995,693758.0196133006
Finland,1996,693742.4718109122
Finland,1997,693725.2438194982
Finland,1998,693709.9526151094
Finland,1999,693704.0322626382
Finland,2000,693691.516099251
Finland,2001,693686.6261423159
Finland,2002,693675.8160838599
Finland,2003,693667.6816267523
Finland,2004,693636.448220942
Finland,2005,693593.4266599276
Finland,2006,693581.0197635185
Finland,2007,693577.9707488992
Finland,2008,693571.5627129655
Finland,2009,693564.3083683958
Finland,2010,693498.9244370505
Finland,2011,693495.7554338358
Finland,2012,693426.4773742766
Finland,2013,693392.0116355265
Finland,2014,693357.0928388297
Finland,2015,693353.1820928424
Finland,2016,693346.9211830827
Finland,2017,693346.1008060663
Finland,2018,693333.7241393413
Finland,2019,693331.9456906698
Finland,2020,693324.6231622716
Finland,2021,693295.9404243091
Finland,2022,693294.3428585263
Finland,2023,693272.8127333086
France,1760,693231.4206024085
France,1761,693216.3144065792
France,1762,693212.5920582167
France,1763,693202.6400924348
France,1764,693185.1424249337
France,1765,693175.7202116007
France,1766,693175.2351504457
France,1767,693118.7518674184
France,1768,693093.0919059843
France,1769,693085.6917505941
France,1770,693051.6313300774
France,1771,692996.8593666453
France,1772,692988.4946286832
France,1773,692985.450364049
France,1774,692976.0291154586
France,1775,692971.6138608817
France,1776,692970.0378744497
France,1777,692936.9677118508
France,1778,692932.2473720905
France,1779,692915.9113083204
France,1780,692910.5078160677
France,1781,692909.1231846163
France,1782,692905.7981114053
France,1783,692905.5568023941
France,1784,692899.1383153534
France,1785,692874.0384079643
France,1786,692853.9718399515
France,1787,692785.941238659
France,1788,692780.3670033276
France,1789,692708.2222831427
France,1790,692701.5627052039
France,1791,692700.9196825024
France,1792,692699.3810608224
France,1793,692666.1084338431
France,1794,692641.4500173357
France,1795,692635.3947830374
France,1796,692630.0295977729
France,1797,692595.342047362
France,1798,692584.0232647561
France,1799,692542.0701537147
France,1800,692487.3351363278
France,1801,692430.0732255842
France,1802,692392.5175252482
France,1803,692392.0888787524
France,1804,692384.6609875301
France,1805,692346.5625942094
France,1806,692340.3930452488
France,1807,692303.8705691752
France,1808,692285.2202169413
France,1809,692254.0471844953
France,1810,692238.1897710187
France,1811,692218.9743300477
France,1812,692209.2158350413
France,1813,692196.8806287267
France,1814,692187.6012489077
France,1815,692171.4983671948
France,1816,692133.3998294356
France,1817,692129.8056093125
France,1818,692092.5869045027
France,1819,692090.9771662235
France,1820,692071.4401882517
France,1821,692070.1186550194
France,1822,692056.3425866027
France,1823,692046.2641136806
France,1824,692029.425708862
France,1825,692005.627358997
France,1826,691993.6617866689
France,1827,691992.2875481325
France,1828,691988.8621250725
France,1829,691960.031116006
France,1830,691958.8087008813
France,1831,691941.5317304501
France,1832,691871.0210192369
France,1833,691854.3603062489
France,1834,691842.2266419721
France,1835,691807.2431211075
France,1836,691789.5303862919
France,1837,691757.3829353987
France,1838,691719.8387111588
France,1839,691687.6262376145
France,1840,691646.4943472666
France,1841,691642.5656870924
France,1842,691610.732941587
France,1843,691602.3366573758
France,1844,691593.8623441234
France,1845,691561.5380772493
France,1846,691538.726577561
France,1847,691527.3403116026
France,1848,691508.1229700362
France,1849,691477.0622690925
France,1850,691428.5587915295
France,1851,691418.9877519184
France,1852,691409.6430053578
France,1853,691351.3536920699
France,1854,691320.5549712186
France,1855,691288.8734461694
France,1856,691287.7031289577
France,1857,691286.19760931
France,1858,691278.8523306686
France,1859,691272.9284527359
France,1860,691233.3667351526
France,1861,691230.624432055
France,1862,691208.8504096664
France,1863,691197.7726612481
France,1864,691174.7649837721
France,1865,691168.7537465828
France,1866,691133.4454454143
France,1867,691116.8995144096
France,1868,691112.4054237154
France,1869,691085.2508583931
France,1870,691071.5166378163
France,1871,691047.4695931858
France,1872,691045.0926419144
France,1873,690999.3974549316
France,1874,690994.0189145927
France,1875,690988.1596120902
France,1876,690941.6079137552
France,1877,690933.9674652199
France,1878,690923.5290466053
France,1879,690900.2168746908
France,1880,690853.78478538
France,1881,690839.3629436081
France,1882,690790.2170780019
France,1883,690763.9292357577
France,1884,690740.7594035263
France,1885,690728.3729777938
France,1886,690712.2331395531
France,1887,690687.6603531508
France,1888,690647.2713192832
France,1889,690641.6211632355
France,1890,690619.3426173995
France,1891,690607.0269735286
France,1892,690596.6235707896
France,1893,690587.7861680319
France,1894,690583.5986429014
France,1895,690559.3286333499
France,1896,690551.1035224955
France,1897,690544.1862343041
France,1898,690469.1872212286
France,1899,690421.0631234498
France,1900,690419.0975275794
France,1901,690357.7991535831
France,1902,690340.7467068486
France,1903,690319.8245702363
France,1904,690306.3362680029
France,1905,690295.4353517665
France,1906,690270.2769864153
France,1907,690263.2656765619
France,1908,690243.4657277415
France,1909,690242.1813584961
France,1910,690203.1097694777
France,1911,690189.1606556489
France,1912,690180.7299966395
France,1913,690179.7678030103
France,1914,690160.9412168249
France,1915,690129.8984923349
France,1916,690129.1091651187
France,1917,690119.8736753843
France,1918,690105.6034710032
France,1919,690102.8266806877
France,1920,690090.890038505
France,1921,690086.2056262792
France,1922,689984.8918704359
France,1923,689975.37164337
France,1924,689955.8704010294
France,1925,689908.226637123
France,1926,689877.9487960226
France,1927,689846.6401881333
France,1928,689840.8488567803
France,1929,689811.9818488715
France,1930,689798.9364084699
France,1931,689794.417483239
France,1932,689793.86231847
France,1933,689792.8188138345
France,1934,689774.0159778227
France,1935,689732.2883559703
France,1936,689692.738864377
France,1937,689669.3883403026
France,1938,689597.3004759002
France,1939,689575.2805416025
France,1940,689509.9604603472
France,1941,689506.2763320431
France,1942,689491.3936863904
France,1943,689487.98405865
France,1944,689465.1723733334
France,1945,689436.354134943
France,1946,689435.0004587315
France,1947,689415.0361790898
France,1948,689408.2236878596
France,1949,689389.4720318735
France,1950,689357.2565194779
France,1951,689315.4752817516
France,1952,689312.5056991165
France,1953,689310.7680960636
France,1954,689308.8538799719
France,1955,689308.4700964513
France,1956,689306.4127665642
France,1957,689294.5445291996
France,1958,689269.2321286205
France,1959,689256.3313884326
France,1960,689256.089752062
France,1961,689248.1137689609
France,1962,689233.2543147058
France,1963,689219.3442622307
France,1964,689187.3738309939
France,1965,689150.9825499966
France,1966,689139.5760506002
France,1967,689119.3144021464
France,1968,689044.3364924475
France,1969,689043.6106402589
France,1970,689043.5598778613
France,1971,689042.0609868823
France,1972,689039.4393927477
France,1973,689032.1226932714
France,1974,689030.947616678
France,1975,689023.7116443046
France,1976,689020.3659317953
France,1977,689015.467760921
France,1978,688995.2224199063
France,1979,688981.5028786298
France,1980,688978.7803803394
France,1981,688961.8710902217
France,1982,688949.3375899965
France,1983,688934.3809251058
France,1984,688933.7036207764
France,1985,688927.3941789885
France,1986,688888.2084422822
France,1987,688857.395942305
France,1988,688789.6869324382
France,1989,688786.1609196223
France,1990,688780.2420413569
France,1991,688757.7534843441
France,1992,688705.8462486073
France,1993,688686.2136363098
France,1994,688662.2820916885
France,1995,688616.199297979
France,1996,688607.4869740756
France,1997,688585.0523708363
France,1998,688553.4936823264
France,1999,688544.7088564063
France,2000,688527.6975903421
France,2001,688488.1722883668
France,2002,688482.5656070323
France,2003,688420.1304347352
France,2004,688405.5435235732
France,2005,688393.8295349419
France,2006,688384.933630327
France,2007,688384.8052275309
France,2008,688359.2643341088
France,2009,688296.5996229873
France,2010,688255.4649170064
France,2011,688237.5625068684
France,2012,688227.452369287
France,2013,688220.2948160053
France,2014,688207.7794854959
France,2015,688193.4649099188
France,2016,688188.7794737108
France,2017,688178.1296814402
France,2018,688158.8274155934
France,2019,688154.3058699806
France,2020,688132.2742584809
France,2021,688118.9637748303
France,2022,688117.7750392266
France,2023,688102.5037959099
Gabon,1760,688071.2563111014
Gabon,1761,688047.6653548559
Gabon,1762,688039.0336176006
Gabon,1763,688031.9359247787
Gabon,1764,688031.4188696265
Gabon,1765,688006.0522346278
Gabon,1766,687986.4847467901
Gabon,1767,687923.2881841176
Gabon,1768,687891.9460939543
Gabon,1769,687848.1100608051
Gabon,1770,687825.7881240495
Gabon,1771,687797.6019158806
Gabon,1772,687776.1877937797
Gabon,1773,687769.0205884766
Gabon,1774,687758.2173779893
Gabon,1775,687749.2208750199
Gabon,1776,687710.239096695
Gabon,1777,687679.0985105039
Gabon,1778,687649.0509840742
Gabon,1779,687648.4537402703
Gabon,1780,687648.0589660984
Gabon,1781,687624.2464716836
Gabon,1782,687561.2575876607
Gabon,1783,687552.6690890205
Gabon,1784,687552.6210312619
Gabon,1785,687548.1359269528
Gabon,1786,687547.0640011546
Gabon,1787,687527.58317707
Gabon,1788,687496.1928383202
Gabon,1789,687492.2500929037
Gabon,1790,687491.2426271692
Gabon,1791,687464.3502346436
Gabon,1792,687415.9361859156
Gabon,1793,687357.5659899358
Gabon,1794,687339.3221839198
Gabon,1795,687334.9951444644
Gabon,1796,687333.0663492513
Gabon,1797,687328.641150435
Gabon,1798,687317.8240811547
Gabon,1799,687309.9499894814
Gabon,1800,687306.0290436471
Gabon,1801,687280.8292959187
Gabon,1802,687273.2109001606
Gabon,1803,687267.2134183733
Gabon,1804,687251.2437142034
Gabon,1805,687248.0769911383
Gabon,1806,687195.3604886119
Gabon,1807,687195.076715513
Gabon,1808,687169.1887097006
Gabon,1809,687116.9278973353
Gabon,1810,687094.2967933683
Gabon,1811,687067.7306416918
Gabon,1812,687055.6316669818
Gabon,1813,687022.4670668482
Gabon,1814,687014.996640561
Gabon,1815,687002.6612909812
Gabon,1816,687000.3543417599
Gabon,1817,686972.5193852966
Gabon,1818,686971.7053300837
Gabon,1819,686963.7254477264
Gabon,1820,686953.0555417133
Gabon,1821,686892.2293800705
Gabon,1822,686884.7819256186
Gabon,1823,686830.8585748926
Gabon,1824,686825.7500635033
Gabon,1825,686820.2294818726
Gabon,1826,686754.4570648591
Gabon,1827,686733.4020179461
Gabon,1828,686721.0854706829
Gabon,1829,686705.22892725
Gabon,1830,686701.1093375052
Gabon,1831,686689.478808639
Gabon,1832,686688.155809267
Gabon,1833,686681.0409940614
Gabon,1834,686654.1355269518
Gabon,1835,686652.4421913923
Gabon,1836,686652.081365304
Gabon,1837,686624.3933200674
Gabon,1838,686605.132320669
Gabon,1839,686604.4100201526
Gabon,1840,686601.4738468444
Gabon,1841,686572.4596507546
Gabon,1842,686569.0764438584
Gabon,1843,686565.8445678608
Gabon,1844,686559.0865602638
Gabon,1845,686559.0149990531
Gabon,1846,686553.4333966798
Gabon,1847,686532.1490225223
Gabon,1848,686487.8405533242
Gabon,1849,686476.8855365677
Gabon,1850,686463.9257095362
Gabon,1851,686456.1613459403
Gabon,1852,686451.0644666655
Gabon,1853,686450.792093057
Gabon,1854,686421.001268261
Gabon,1855,686408.3195229748
Gabon,1856,686386.7664301429
Gabon,1857,686331.1092311867
Gabon,1858,686307.6272050039
Gabon,1859,686277.8217838914
Gabon,1860,686206.3245571036
Gabon,1861,686201.9408138614
Gabon,1862,686197.3939036904
Gabon,1863,686161.1056851333
Gabon,1864,686132.4636183138
Gabon,1865,686125.3731979403
Gabon,1866,686123.6050475655
Gabon,1867,686119.0349569077
Gabon,1868,686111.1227547466
Gabon,1869,686091.9747241425
Gabon,1870,686090.4766343618
Gabon,1871,686013.8519064432
Gabon,1872,686011.8189583838
Gabon,1873,685994.348234867
Gabon,1874,685987.3873867224
Gabon,1875,685985.4287213965
Gabon,1876,685982.709551326
Gabon,1877,685975.0696389123
Gabon,1878,685974.2484812788
Gabon,1879,685955.1204968964
Gabon,1880,685937.3347504392
Gabon,1881,685932.3041198598
Gabon,1882,685930.7590825419
Gabon,1883,685926.1431248925
Gabon,1884,685867.9093589493
Gabon,1885,685842.377987472
Gabon,1886,685819.5771871598
Gabon,1887,685807.0643510935
Gabon,1888,685757.2106882767
Gabon,1889,685746.468462238
Gabon,1890,685741.4539018073
Gabon,1891,685673.9843611488
Gabon,1892,685669.5756303133
Gabon,1893,685661.4363358907
Gabon,1894,685595.7407808594
Gabon,1895,685591.6417428625
Gabon,1896,685545.8692141634
Gabon,1897,685536.5745683372
Gabon,1898,685530.3564430506
Gabon,1899,685502.081190456
Gabon,1900,685476.695715183
Gabon,1901,685442.2765115686
Gabon,1902,685428.3919377232
Gabon,1903,685414.9152996478
Gabon,1904,685390.7128280385
Gabon,1905,685358.6680486678
Gabon,1906,685310.0299162907
Gabon,1907,685307.2624000566
Gabon,1908,685277.1480656262
Gabon,1909,685269.3672221418
Gabon,1910,685260.5768747267
Gabon,1911,685210.7351288954
Gabon,1912,685154.5013774589
Gabon,1913,685138.5825072768
Gabon,1914,685123.5960851535
Gabon,1915,685083.8800212078
Gabon,1916,685060.0171194626
Gabon,1917,685051.3243224483
Gabon,1918,685048.7638054736
Gabon,1919,685035.2306542281
Gabon,1920,685022.3002868902
Gabon,1921,685022.1061796843
Gabon,1922,684987.9200555836
Gabon,1923,684968.717555473
Gabon,1924,684957.6814306319
Gabon,1925,684931.9774581938
Gabon,1926,684926.6305880368
Gabon,1927,684902.6203559878
Gabon,1928,684854.3356476479
Gabon,1929,684814.6174588056
Gabon,1930,684797.0935948055
Gabon,1931,684792.901843904
Gabon,1932,684786.8770268685
Gabon,1933,684780.7645041131
Gabon,1934,684763.7805305743
Gabon,1935,684759.5471085645
Gabon,1936,684755.9676065899
Gabon,1937,684754.7668609776
Gabon,1938,684685.3989751472
Gabon,1939,684668.6186018984
Gabon,1940,684659.1920058632
Gabon,1941,684644.7334567847
Gabon,1942,684629.7596928361
Gabon,1943,684612.4051105351
Gabon,1944,684580.0637565468
